YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2008,Presidential First Round,Ketu South,Volta,,,"60,239",,"2,816",,186,"56,484",286,54,353,13,,,,,,,,,,,,,,,,,,47,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Kpando,Volta,,,"34,623",,"3,458",,109,"30,566",87,23,357,10,,,,,,,,,,,,,,,,,,13,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Krachi East,Volta,,,"21,682",,"8,501",,132,"12,598",88,26,284,17,,,,,,,,,,,,,,,,,,36,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Krachi West,Volta,,,"30,585",,"10,497",,364,"18,818",123,68,315,32,,,,,,,,,,,,,,,,,,368,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nkwanta North,Volta,,,"21,215",,"9,807",,335,"10,334",121,40,284,41,,,,,,,,,,,,,,,,,,253,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Nkwanta South,Volta,,,"31,153",,"11,890",,250,"18,603",197,48,87,19,,,,,,,,,,,,,,,,,,59,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,North Dayi,Volta,,,"34,423",,"3,458",,109,"30,566",87,23,157,10,,,,,,,,,,,,,,,,,,13,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,North Tongu,Volta,,,"28,925",,"2,056",,93,"26,356",136,21,242,8,,,,,,,,,,,,,,,,,,13,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,South Dayi,Volta,,,"15,562",,"1,384",,63,"13,965",54,12,78,3,,,,,,,,,,,,,,,,,,3,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,South Tongu,Volta,,,"32,579",,"2,160",,90,"29,972",126,23,179,14,,,,,,,,,,,,,,,,,,15,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Ahanta West,Western,,,"34,456",,"20,871",,134,"10,940",161,59,"2,223",47,,,,,,,,,,,,,,,,,,21,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Amenfi Central,Western,,,"27,307",,"11,403",,110,"14,962",145,44,365,41,,,,,,,,,,,,,,,,,,237,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Amenfi East,Western,,,"35,405",,"18,806",,147,"15,408",159,37,779,11,,,,,,,,,,,,,,,,,,58,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Amenfi West,Western,,,"31,563",,"12,586",,109,"18,323",135,27,335,15,,,,,,,,,,,,,,,,,,33,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Aowin,Western,,,"35,236",,"14,559",,151,"19,933",181,35,318,10,,,,,,,,,,,,,,,,,,49,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bia,Western,,,"46,613",,"13,893",,217,"31,788",269,60,283,21,,,,,,,,,,,,,,,,,,82,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Bibiani-Anhwiaso-Bekwai,Western,,,"48,133",,"24,079",,160,"23,199",183,38,413,13,,,,,,,,,,,,,,,,,,48,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Effia Kwesimintim,Western,,,"56,440",,"33,853",,215,"20,051",73,30,"2,175",10,,,,,,,,,,,,,,,,,,33,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Ellembele,Western,,,"28,788",,"12,800",,300,"12,831",176,156,"2,425",33,,,,,,,,,,,,,,,,,,67,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Esikadu/Ketan,Western,,,"33,222",,19741,,119,12049,42,16,"1,218",10,,,,,,,,,,,,,,,,,,27,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Evalue Gwira,Western,,,"62,503",,"47,000",,203,"15,000",50,15,200,30,,,,,,,,,,,,,,,,,,5,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Jomoro,Western,,,"37,988",,"12,534",,93,"15,648",143,98,"9,282",51,,,,,,,,,,,,,,,,,,139,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Juaboso,Western,,,"44,816",,"13,266",,198,"30,864",0,0,488,0,,,,,,,,,,,,,,,,,,0,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Mpohor Wassa,Western,,,"37,803",,"17,793",,150,"17,207",178,,"1,965",405,,,,,,,,,,,,,,,,,,105,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Prestea/Huni-Valley,Western,,,"52,234",,"24,021",,166,"23,937",181,97,"3,713",28,,,,,,,,,,,,,,,,,,91,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Sefwi Akontombra,Western,,,"23,185",,"9,828",,97,"12,969",163,21,53,16,,,,,,,,,,,,,,,,,,38,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Sefwi Wiawso,Western,,,"43,707",,"18,147",,129,"24,904",149,33,296,9,,,,,,,,,,,,,,,,,,40,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Sekondi,Western,,,"23,492",,"14,226",,262,"8,145",29,30,763,13,,,,,,,,,,,,,,,,,,24,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Shama,Western,,,"29,520",,"14,243",,121,"14,270",80,22,738,18,,,,,,,,,,,,,,,,,,28,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Suaman,Western,,,"10,098",,"4,062",,72,"5,762",42,6,141,5,,,,,,,,,,,,,,,,,,8,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Takoradi,Western,,,"37,448",,"23,349",,55,"12,476",22,10,"1,518",5,,,,,,,,,,,,,,,,,,13,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
2008,Presidential First Round,Tarkwa-Nsuaem,Western,,,"54,328",,"31,960",,134,"19,156",74,28,"2,899",20,,,,,,,,,,,,,,,,,,57,,,,Nana A. Akuffo-Addo,,Edward N. Mahama,John E. Atta-Mills,Emmanuel A. Antwi,Thomas N. Ward-Brew,Paa Kwesi Nduom,Kwabena Adjei,,,,,,,,,,,,,,,,,,Kwesi Amofa-Yeboah,,,
