YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,GUM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,LPG,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,GUM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,LPG_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2020,Parliament,Asuogyaman,Eastern,,,"47,640",,"23,201",,,"24,439",,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Asare Ansah,,,Thomas Ampem Nyarko,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Atiwa East,Eastern,,,"27,670",,"21,175",,,"6,495",,,,,,,,,,,,,,,,,,,,,,,,,,,Abena Osei-asare,,,Robert Defia Kwaku,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Atiwa West,Eastern,,,"25,729",,"19,036",,,"6,250",,,,,,,,,,,,,,,,,,,,,443,,,,,,Kwasi Amoako-attah,,,Johnson Anam Amo,,,,,,,,,,,,,,,,,,,,,Antwi Ayim Reynolds,,,,,
2020,Parliament,Ayensuano,Eastern,,,"40,608",,"18,970",,,"19,211",,,,,,245,,,,,,,,,,,,,,,,,2182,,,,Samuel Ayeh-paye,,,Addi Safori Teedy,,,,,,Isaac Appiah ,,,,,,,,,,,,,,,,,Abrokwa Aboagye Sintim,,,
2020,Parliament,Fanteakwa North,Eastern,,,"23,803",,"11,375",,158,"10,996",,,,,,,,,,,,,,,,,,,,,,,1274,,,,Kwabena Amankwa Asiamah,Amos Nkansah,,Apaw-wiredu Haroun,,,,,,,,,,,,,,,,,,,,,,,Kwakye Faustina Yeboaa,,,
2020,Parliament,Fanteakwa Souh,Eastern,,,"21,460",,"10,587",,,"5,147",,,,,,,,,,,,,,,,,,,,,,,5726,,,,Okyere Agyekum Kofi,,,Richard Fred Kwashie Junior,,,,,,,,,,,,,,,,,,,,,,,Gyan Stephen Ayisi,,,
2020,Parliament,Kade,Eastern,,,"50,157",,"32,550",,,"14,079",,,,,,,,,,,,,,,,,,,,,,,3528,,,,Agyare Alenxander,,,Emmanuel Kofi Nti,,,,,,,,,,,,,,,,,,,,,,,Professor Dickson Akwasi Yeboah,,,
2020,Parliament,Lower Manya Krobo,Eastern,,,"49,734",,"22,029",,,"26,991",,,,,,714,,,,,,,,,,,,,,,,,,,,,Samuel Nuertey Ayertey,,,Ebenezer Okletey Terlabi,,,,,,Daniel Ofoe Kudonu,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Lower West Akim,Eastern,,,"47,735",,"27,527",,,"19,744",,,,,,464,,,,,,,,,,,,,,,,,,,,,Charles Acheampong,,,Micheal Adu-sei,,,,,,Baidoo Seth Nicholas Kwame,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Mpraeso,Eastern,,,"34,074",,"25,064",,,"9,010",,,,,,,,,,,,,,,,,,,,,,,,,,,Davis Ansah Opoku,,,Muhayadeen Adam Kaleem,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,New Juabeng North,Eastern,,,"32,593",,"21,151",,,"8,769",,,532,,,,,,,,,,,,,,,,,,2141,,,,,,Adjei Kwasi Boateng,,,Asante Emmanuel Kwaku,,,Antwi Eric Gyapong,,,,,,,,,,,,,,,,,,Brobbey Dorcas,,,,,
2020,Parliament,New Juabeng South,Eastern,,,"68,473",,"47,862",,,"20,164",,,,,,447,,,,,,,,,,,,,,,,,,,,,Micheal Okyere Baafi,,,Martin Out Offei,,,,,,Adwoa Petra Penianah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nkawkaw,Eastern,,,"59,387",,"44,067",,,"14,272",,,235,,,813,,,,,,,,,,,,,,,,,,,,,Frempong Joseph,,,Francis Oppong,,,Osei Yeboah Mark,,,Lawrence Agyapong Bediako,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nsawam Adoagyiri,Eastern,,,"65,614",,"34,428",,,"31,186",,,,,,,,,,,,,,,,,,,,,,,,,,,Annoh-dompreh Frank,,,Philibert Amenorpe Fummey,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ofoase Ayeribi,Eastern,,,"35,108",,"22,551",,,"12,557",,,,,,,,,,,,,,,,,,,,,,,,,,,Kojo Oppong Nkrumah,,,Alfred Osei-poku,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Okere,Eastern,,,"24,582",,"17,217",,,"7,365",,,,,,,,,,,,,,,,,,,,,,,,,,,Daniel Botwe,,,John Evans Ayerakwa-kumordzi,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Suhum,Eastern,,,"53,241",,"34,049",,,"19,192",,,,,,,,,,,,,,,,,,,,,,,,,,,Kwadjo Asante,,,Amanda Okyere Kwatia,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Upper Manya Krobo,Eastern,,,"27,696",,"12,307",,,"14,967",,,,,,422,,,,,,,,,,,,,,,,,,,,,Joseph Tetteh,,,Bismark Tetteh Nyarko,,,,,,Nicholas Tetteh,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Upper West Akim,Eastern,,,"42,059",,"21,863",,,"20,196",,,,,,,,,,,,,,,,,,,,,,,,,,,Frederick Obeng Adom,,,Darko Derek Ohene Assifo Bekoe,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Yilo Krobo,Eastern,,,"46,993",,"20,828",,,"26,165",,,,,,,,,,,,,,,,,,,,,,,,,,,Appertey Francis Djetse,,,Albert Tetteh Nyakotey,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Dormaa West,Brong Ahafo,,,"21,354",,"9,874",,,"11,480",,,,,,,,,,,,,,,,,,,,,,,,,,,Ali Maiga Halidu,,,Vincent Oppong Assmoah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Jaman North,Brong Ahafo,,,"41,372",,"18,206",,,"22,375",,,,,,791,,,,,,,,,,,,,,,,,,,,,Siaka Syevens,,,Ahenkwah Freederick Yaw,,,,,,Jacob Appiah,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Jaman South,Brong Ahafo,,,"47,287",,"22,519",,,"24,422",,,168,,,,,,,,,,,,178,,,,,,,,,,,,Afful Yaw,,,Okofo-dateh Williams,,,Badu Samuel Agyemang,,,,,,,,,,,,Bediako Joyce Asare,,,,,,,,,,,
2020,Parliament,Sunyani East,Brong Ahafo,,,"80,923",,"49,005",1630,240,"28,933",,,222,,,893,,,,,,,,,,,,,,,,,,,,,Kwasi Ameyaw-cheremeh,Francis Kwabena Kusi,Alanyina Sampana Sampson,Allan Mcbright Sekyere,,,Titua Eshun,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sunyani West,Brong Ahafo,,,"57,063",,"26,907",,150,"23,499",,,,,,,,,,,,,,,,,,,,,,,6507,,,,Ignatius Baffour Awuah,,Adongo Akatu Matilda,Millicent Yeboah Amankwah,,,,,,,,,,,,,,,,,,,,,,,Bernard Oduro Takyi,,,
2020,Parliament,Tain,Brong Ahafo,,,"44,385",,"18,103",,,"20,206",,,,,,1246,,,,,,,,,,,,,,,,,4830,,,,Gabriel Osei,,,Suleman Adama,,,,,,Abdulia Siaka,,,,,,,,,,,,,,,,,Kwasi Agyem Gyan-tutu,,,
2020,Parliament,Banda,Brong Ahafo,,,"16,472",,8195,,,8277,,,,,,,,,,,0,,,,0,,,,,,,,,,,,Joe Danquah,,,Ahmed Ibrahim,,,,,,,,,,,Paul Nyankamango,,,,Yeboah Abbrey,,,,,,,,,,,
2020,Parliament,Berekum East,Brong Ahafo,,,"45,253",,27731,,,17305,,,,,,,,,,,,,,,,,,,,,,,217,,,,Nelson Kyeremeh,,,Simon Ampaabeng Kyeremeh,,,,,,,,,,,,,,,,,,,,,,,Francis Manu-gyan,,,
2020,Parliament,Berekum West,Brong Ahafo,,,"23,936",,11245,,,10296,,,,,,,,,,,,,,,,,,,,,,,2395,,,,Kwaku Agyenim-boateng,,,Dickson Kyere-duah,,,,,,,,,,,,,,,,,,,,,,,Derrick Obeng Mensah,,,
2020,Parliament,Dormaa Central ,Brong Ahafo,,,"49,320",,28540,,46,20085,,,,,,597,,,,,52,,,,,,,,,,,,,,,,Kwaku Agyeman-manu,,Adjei Oteng Kwame,Gordon Asubonteng,,,,,,Yeboah Angela Twumasi,,,,,Joechee Uroy Edem,,,,,,,,,,,,,,,
2020,Parliament,Dormaa East,Brong Ahafo,,,"28,062",,16679,,,11383,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul Apreku Twum Barimah,,,Rachel Owusuah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Wenchi,Brong Ahafo,,,"51,043",,23102,,,26068,,,,,,417,,,,,,,,,,,,,,,,,1456,,,,George Yaw Gyan-baffour,,,Seidu Haruna,,,,,,Duku Eric Kofi,,,,,,,,,,,,,,,,,Kofi Anokye Boateng,,,
2020,Parliament,Asunafo South,Ahafo,,,"43,534",,20927,,26,22322,,,,,,232,,,,,,,,,27,,,,,,,,,,,,Amoah-mensa Kwabena Agyei,,Asamoah Agyemang,Eric Opoku,,,,,,Addai Francis,,,,,,,,,Sarfo Sadick,,,,,,,,,,,
2020,Parliament,Asunafo North,Ahafo,,,"66,433",,34684,,,31340,,,267,,,,,,,,,,,,142,,,,,,,,,,,,Opoku Bobie Evans,,,Mohammed Haruna,,,Banasco Kwaku,,,,,,,,,,,,Osei Asibey Boafo,,,,,,,,,,,
2020,Parliament,Asutifi North,Ahafo,,,"35,194",,18628,,,16452,,,,,,,,,,,,,,,,,,,,,114,,,,,,Patrick Banor,,,Ebenezer Kwaku Addo,,,,,,,,,,,,,,,,,,,,,Kofi Anane,,,,,
2020,Parliament,Asutifi South,Ahafo,,,"38,631",,17957,,,20616,,,,,,,,,,,,,,,58,,,,,,,,,,,,Owusu Brempong Yaw,,,Collins Dauda,,,,,,,,,,,,,,,Seidu Kwame,,,,,,,,,,,
2020,Parliament,Tano North,Ahafo,,,"41,695",,22592,,,18684,,,,,,419,,,,,,,,,,,,,,,,,,,,,Freda Prempeh ,,,Pious Sampson Opoku,,,,,,Nkrumah Bennett Asante,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tano South,Ahafo,,,"41,755",,22034,,,19721,,,,,,,,,,,,,,,,,,,,,,,,,,,Sekyere Benjamin Yeboah,,,Dr. Hanna Louisa Bisiw,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Techiman South,Bono East,,,"98,887",,49682,,,49205,,,,,,,,,,,,,,,,,,,,,,,,,,,Matin Kwaku Adjei-mensah Korsah,,,Christopher Beyere Baasongli,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Atebubu/Amantin ,Bono East,,,"55,212",,22785,,318,32109,,,,,,,,,,,,,,,,,,,,,,,,,,,Kofi Amoakohene,Hennaa Kwaku Abraham,,Nanja Sanja,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Kintampo North,Bono East,,,"53,129",,16499,,,33460,,,,,,,,,,,,,,,,,,,,,,,3170,,,,Micheal Sarkodie Baffoe,,,Joseph Kwame Kumah,,,,,,,,,,,,,,,,,,,,,,,Francis Akwasi Owusu Boateng,,,
2020,Parliament,Kintampo South,Bono East,,,"37,507",,18545,,,17510,,,,,,,,,,,,,,,,,,,,,,,1452,,,,Alexander Gyan,,,Felicia Adjei,,,,,,,,,,,,,,,,,,,,,,,Datiakwa-kojo Nyame,,,
2020,Parliament,Nkoranza North ,Bono East,,,"26,102",,10978,,,15124,,,,,,,,,,,,,,,,,,,,,,,,,,,Derek Oduro,,,Joseph Kwasi Mensah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Nkoranza South,Bono East,,,"51,748",,22219,,121,29408,,,,,,,,,,,,,,,,,,,,,,,,,,,Konadu-yiadom Charles,,Ampour Florence,Emmanuel Kwadwo Agyekum,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Pru East,Bono East,,,"33,734",,12132,,,21153,,,,,,385,,,,,,,,,64,,,,,,,,,,,,Joshua Kwaku Abonkra,,,Kwabena Donkor,,,,,,Awuku Dunyo Shamah,,,,,,,,,Wureboulecho Theophilus Carvin,,,,,,,,,,,
2020,Parliament,Pru West,Bono East,,,"29,277",,16606,,,12671,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Jalulah,,,Mohammed Masawud,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sene East ,Bono East,,,"20,825",,7424,,,13401,,,,,,,,,,,,,,,,,,,,,,,,,,,Luchoun Nicholas Bitagan,,,Napare Dominic,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sene West,Bono East,,,"26,216",,13100,,,13116,,,,,,,,,,,,,,,,,,,,,,,,,,,Joseph Kumah Mackay,,,Kwame Ampofo Twumasi,,,,,,,,,,,,,,,Caesar Fomeka,,,,,,,,,,,
2020,Parliament,Techiman North,Bono East,,,"44,260",,21008,,,23252,,,,,,,,,,,,,,,,,,,,,,,,,,,Matin Oti Gyarko,,,Elizabeth Ofosu-adjare,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ablekuma Central,Greater Accra,,,"94,651",,46836,,,47040,,,,,,0,,,,,,,,,333,,,,,,,,442,,,,Nartey Ebenezer Gilbert Nii Narh,,,Abdul-Latif Dan,,,,,,Adonu Kwabena Benjamin,,,,,,,,,Christabel A. Kye,,,,,,,,Apea-Danquah Samuel,,,
2020,Parliament,Ablekuma North ,Greater Accra,,,"84,965",,54544,,,29704,,,,,,717,,,,,,,,,,,,,,,,,,,,,Sheila Bartels,,,Ashley Mensah Winifred,,,,,,Princess Agyemang Awuku,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ablekumah West ,Greater Accra,,,"68,851",,37363,,65,30734,,,,,,359,,,,,,,,,,,,,,,330,,,,,,Ursula Gifty Owusu-ekuful,,Daniel Osekine Noye,Kweku Addo,,,,,,Henry Antwi,,,,,,,,,,,,,,,Esther Dickson,,,,,
2020,Parliament,Ablekuma South,Greater Accra,,,"60,094",,23198,,,36896,,,,,,,,,,,,,,,,,,,,,,,,,,,Bernard Brown,,,Alfred Okoe Vamderpuije,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ayawaso East ,Greater Accra,,,"38,549",,14966,,,23583,,,,,,,,,,,,,,,,,,,,,,,,,,,Peter Kwame Antwi Mireku,,,Naser Toure Mahama,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ayawaso West Wougon,Greater Accra,,,"77,597",,39851,,160,37478,,,,,,,,,,,,,,,,,,,,,,,108,,,,Lydia Seyram Alhassan,,Gifty Botchway,John Setror Dumelo,,,,,,,,,,,,,,,,,,,,,,,Richard Mawuli Amegatse,,,
2020,Parliament,Ayawaso North ,Greater Accra,,,"45,017",,16810,,,28207,,,,,,,,,,,,,,,,,,,,,,,,,,,Manaf Mohammadu Osumana Alidu,,,Yussif I. Jajah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ayawaso Central,Greater Accra,,,"62,297",,33003,,,28363,,,,,,,,,,,,,,,43,,,,,,263,,625,,,,Henry Quartey,,,Abdul Rauf Tongym Tubazu,,,,,,,,,,,,,,,Charles Kwame Adams,,,,,,Gifty Hawa Hammond,,Vida Quartey,,,
2020,Parliament,Ada,Greater Accra,,,"33,520",,5189,,,27519,,,187,,,464,,,,,,,,,60,,,,,,101,,,,,,"Pobee, Dugbakie Sarah",,,Cudjoe Comfort Doyoe,,,Daniel Ceasar Osabutey,,,Doustina Tetebo Justina Lamuermle Adu,,,,,,,,,James A. Bright Akoto,,,,,,Lydia Appiah,,,,,
2020,Parliament,Adentan,Greater Accra,,,"113,494",,49255,,,63436,,,204,,,599,,,,,,,,,,,,,,,,,,,,,Yaw Buaben Asamoa,,,Mohammed Adamu Ramadan,,,Razak Alhassah,,,Emmanuel Kwartey Quartey,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Amasaman,Greater Accra,,,"112,714",,57638,371,,54519,,,,,,,,,,,,,,,186,,,,,,,,,,,,Akwasi Owusu Afrifa-mensah,Adjei Mensah Micheal,,Sedem Kweku Afenyo,,,,,,,,,,,,,,,Adjei Mensah Micheal,,,,,,,,,,,
2020,Parliament,Anyaa/ Sowutuom,Greater Accra,,,"99,331",,64301,,0,34315,,,72,,,643,,,,,,,,,,,,,,,0,,,,,,Dickson Adomako Kissi,,Aikins Synper,Allotey Adotey Emmanuel,,,Joyce Osei Owusu Larbi,,,Hannah Naana Cann,,,,,,,,,,,,,,,Samuel Afriyie Owusu,,,,,
2020,Parliament,Ashaiman,Greater Accra,,,"119,046",,45730,,,73316,,,,,,,,,,,,,,,,,,,,,,,,,,,Labaran Yakubu Barry,,,Norgbey Enerst Henry,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Bortianor- Ngleshie Amanfro,Greater Accra,,,"80,308",,42806,,,37502,,,,,,,,,,,,,,,,,,,,,,,,,,,Sylvester Tetteh,,,Alexander Ackuaku,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Dadekotopon,Greater Accra,,,"89,578",,41101,,167,47606,,,,,,,,,,,,,,,,,,,,,,,518,,186,,Joseph Gerald Tetteh Nyanyofio,,Sinare Hummi,Rita Naa Odoley Sowah,,,,,,,,,,,,,,,,,,,,,,,Michel Paa Kojo Bowman Amuah,Gifty Koshie Odamtten,,
2020,Parliament,Dome Kwabenya,Greater Accra,,,"127,879",,75041,,221,52262,,,,,,,,,,,,,,,,,,,,,84,,271,,,,Sarah Adwoa Safo,,Abdul Kadri Issah,Faustina Elikplim Akurugu,,,,,,,,,,,,,,,,,,,,,Kofi Kwachie Asante,,Anderson Adongo Emmanuel,,,
2020,Parliament,Domeabra-Obom,Greater Accra,,,"36,526",,13989,,454,22083,,,,,,,,,,,,,,,,,,,,,,,,,,,Philip E. K. Doe,Duodu Gideon,,Sophia Karen Edem Ackuaku,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Korle Klottey,Greater Accra,,,"70,687",,31154,,,39343,,,,,,,,,,,,,,,,,,,,,190,,,,,,Prince Appiah Debrah,,,Zenetor Agyeman-rawlings,,,,,,,,,,,,,,,,,,,,,Fred Ntow Boateng,,,,,
2020,Parliament,Kpone-Katamanso,Greater Accra,,,"94,218",,39546,,,51755,,,,,,1033,,,,,,,,,942,,,,,,,,942,,,,Hopeson Yaovi Adorye,,,Joseph Akuerteh,,,,,,Masaudu Chief Moro,,,,,,,,,Moro Issifu,,,,,,,,Alpha Issifu,,,
2020,Parliament,Krowor,Greater Accra,,,"74,999",,32604,,,41850,,,,,,545,,,,,,,,,,,,,,,,,,,,,Elizabeth Afoley Quaye,,,Lartey Agnes Naa Momo,,,,,,Hannah Bortey,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ledzokuku,Greater Accra,,,"110,821",,54072,,,55938,,,,,,674,,,,,,,,,137,,,,,,,,,,,,Bernard Okoe Boye,,,Benjamin Ayiku Narteh,,,,,,Lord Adjetey Duku,,,,,,,,,Lucy Mensah,,,,,,,,,,,
2020,Parliament,Madina,Greater Accra,,,"109,804",,46985,,,62127,,,,,,692,,,,,,,,,,,,,,,,,,,,,Abu-bakar Saddique Boniface,,,Francis Xavier Kojo Sosu,,,,,,Prince Joseph Oppong -Boadi,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Ningo Prampram,Greater Accra,,,"69,711",,19911,,,48661,,,,,,869,,,,,,,,,,,,,,,0,,270,,,,Alexander Leonel Martey,,,Samuel Nartey George,,,,,,Freeborn Kofi Teye,,,,,,,,,,,,,,,Benjamin Brown Baddoo,,Angmor Richard Nartey,,,
2020,Parliament,Odododiodioo,Greater Accra,,,"76,993",,34887,,,41446,,,301,,,359,,,,,,,,,,,,,,,,,,,,,Edward Patrick Nii Lante Bannerman,,,Edwin  Nii Lante Vanderpuye,,,Issaka Sampson,,,Ebenezer Otoo,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Okaikwei Central,Greater Accra,,,"46,857",,27935,,,18922,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Yaw Boamah,,,Abdul Rashid Issah,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Okaikwei North,Greater Accra,,,"57,331",,27242,,,29281,,,808,,,,,,,,,,,,,,,,,,,,,,,,Fuseini Issah,,,Theresa Lardi Awuni,,,Abdulhamidu Ibrahim Futa,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Okaikwei South,Greater Accra,,,"66,412",,40393,,,26019,,,,,,,,,,,,,,,,,,,,,,,,,,,Dakoa Newman ,,,Abraham Kotei,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Sege,Greater Accra,,,"32,865",,15464,,,17256,,,145,,,,,,,,,,,,,,,,,,,,,,,,Lasi Eunice,,,Otuteye Christian Corletey,,,Kirkfield Johannes Nmonlotry,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Shai-Osudoku,Greater Accra,,,"48,416",,15900,,,32516,,,,,,,,,,,,,,,,,,,,,,,,,,,Benjamin Nargeh,,,Linda Obenewaa Akweley Ocloo,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tema Central,Greater Accra,,,"47,849",,31121,,,16728,,,,,,,,,,,,,,,,,,,,,,,,,,,Yves Hanson-Nortey,,,Ebi Bright,,,,,,,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tema East,Greater Accra,,,"74,561",,32320,,,41663,,,,,,578,,,,,,,,,,,,,,,,,,,,,Daniel Nii Kwartei Titus-Glover,,,Isaac Ashai Odamtten,,,,,,Adjei Stephen Adjierteh,,,,,,,,,,,,,,,,,,,,
2020,Parliament,Tema West,Greater Accra,,,"92,201",,46707,,,44171,,,356,,,674,,,,,,,,,293,,,,,,,,,,,,Carlos Kingsley Ahenkorah,,,Raphael Kwasi Sarpong Tufuor,,,Solomon Duncan Amponsah,,,EmmanuelAbossey Ashison,,,,,,,,,Hyde Karen,,,,,,,,,,,
2020,Parliament,Trobu,Greater Accra,,,"102,020",,63580,,,35182,,,,,,,,,,,,,,,,,,,,,,,3258,,,,Moses Anim,,,Emmanuel Yaw Agbesi Gbedemah,,,,,,,,,,,,,,,,,,,,,,,Vida Oppong,,,
2020,Parliament,Weija-Gbawe,Greater Accra,,,"80,705",,46875,,652,32218,,,222,,,654,,,,,,,,,,,,,,84,,,,,,,Tina Gifty Naa Ayeley Mensah,,Thomas Moon Jnr,Cleland Nii Ayaa Ayison,,,Saviour Kofi Gbedze,,,Oromasis Nii Djaban Abbey,,,,,,,,,,,,,,Rita Dugah,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,
