YEAR,OFFICE,CONSTITUENCY,REGION,REGISTERED_VOTERS,VOTES_CAST,VALID_VOTES,VOTES_REJECTED,NPP,PPP,PNC,NDC,DFP,DPP,CPP,RPD,NRP,UGM,UFP,URP,YPP,EGLE,GCPP,GFP,GNP,NVP,NDP,NCP,PCP,IPC,IPP,APC,UPP,IND1,IND2,IND3,IND4,NPP_C,PPP_C,PNC_C,NDC_C,DFP_C,DPP_C,CPP_C,RPD_C,NRP_C,UGM_C,UFP_C,URP_C,YPP_C,EGLE_C,GCPP_C,GFP_C,GNP_C,NVP_C,NDP_C,NCP_C,PCP_C,IPC_C,IPP_C,APC_C,UPP_C,IND1_C,IND2_C,IND3_C,IND4_C
2016,Presidential First Round,Ablekuma Central,Greater Accra,132517,89008,88530,478,46369,482,16,41532,,,71,,,,,,,,,,,,49,,,,,,,11,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ablekuma North,Greater Accra,120482,82366,82001,365,54740,487,17,26658,,,45,,,,,,,,,,,,42,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ablekuma South,Greater Accra,83607,59110,58569,541,26306,407,16,31761,,,40,,,,,,,,,,,,30,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ablekuma West,Greater Accra,58729,60740,60377,363,37343,404,9,22528,,,49,,,,,,,,,,,,27,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ada,Greater Accra,38211,23960,23487,473,4329,130,22,18634,,,93,,,,,,,,,,,,271,,,,,,,8,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Adentan,Greater Accra,103769,67654,67257,397,34546,479,21,32108,,,55,,,,,,,,,,,,26,,,,,,,22,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Amasaman,Greater Accra,86661,56644,55958,686,25795,284,24,29730,,,65,,,,,,,,,,,,44,,,,,,,16,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Anyaa-Sowutuom,Greater Accra,117601,79142,78737,405,54414,416,12,23811,,,53,,,,,,,,,,,,27,,,,,,,4,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ashaiman,Greater Accra,136989,89566,88986,580,36630,437,36,51756,,,59,,,,,,,,,,,,50,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ayawaso Central,Greater Accra,89608,61764,61418,346,33699,282,16,27345,,,38,,,,,,,,,,,,31,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ayawaso East,Greater Accra,56105,38031,37744,287,14729,222,31,22699,,,37,,,,,,,,,,,,19,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ayawaso North,Greater Accra,54086,37529,37274,255,14860,174,24,22174,,,20,,,,,,,,,,,,19,,,,,,,3,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ayawaso West Wuogon,Greater Accra,8745,57825,57563,262,32493,703,18,24208,,,92,,,,,,,,,,,,36,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bortianor-Ngleshie-Amanfro,Greater Accra,76352,48845,48225,620,25479,399,25,22223,,,61,,,,,,,,,,,,23,,,,,,,15,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Dadekotopon,Greater Accra,119966,80434,79904,530,37119,595,18,42025,,,98,,,,,,,,,,,,34,,,,,,,15,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Dome-Kwabenya,Greater Accra,138557,94030,93540,490,62793,482,51,30099,,,66,,,,,,,,,,,,32,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Domeabra-Obom,Greater Accra,76352,21541,20461,1080,3827,153,42,16051,,,61,,,,,,,,,,,,278,,,,,,,49,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Korle Klottey,Greater Accra,99603,67335,66830,505,34145,426,23,32088,,,65,,,,,,,,,,,,68,,,,,,,15,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kpone-Katamanso,Greater Accra,94611,59978,59474,504,26966,344,14,32043,,,47,,,,,,,,,,,,51,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Krowor,Greater Accra,97064,64174,63762,412,32916,394,22,30333,,,50,,,,,,,,,,,,41,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ledzokuku,Greater Accra,137375,89872,89189,683,43956,566,27,44406,,,108,,,,,,,,,,,,108,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Madina,Greater Accra,116361,75255,74823,432,37528,495,19,36658,,,76,,,,,,,,,,,,32,,,,,,,15,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Ningo Prampram,Greater Accra,61069,38469,37601,868,10996,306,17,26116,,,118,,,,,,,,,,,,24,,,,,,,24,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Odododiodioo,Greater Accra,100468,64746,64164,582,26585,245,13,37217,,,53,,,,,,,,,,,,39,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Okaikwei Central,Greater Accra,76248,46716,46510,206,26603,478,14,19353,,,33,,,,,,,,,,,,20,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Okaikwei North,Greater Accra,76248,52252,51995,257,28639,194,13,23077,,,41,,,,,,,,,,,,24,,,,,,,7,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Okaikwei South,Greater Accra,95120,65457,65128,329,39955,439,18,24623,,,62,,,,,,,,,,,,26,,,,,,,5,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sege,Greater Accra,35716,25272,24535,737,7790,173,24,16426,,,46,,,,,,,,,,,,32,,,,,,,44,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Shai-Osudoku,Greater Accra,46361,30345,29687,658,8385,270,15,20724,,,91,,,,,,,,,,,,187,,,,,,,15,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tema-Central,Greater Accra,60399,41625,41496,129,28391,324,8,12713,,,43,,,,,,,,,,,,14,,,,,,,3,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tema-East,Greater Accra,93403,60583,59909,674,32864,329,16,26596,,,56,,,,,,,,,,,,36,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tema-West,Greater Accra,114509,75491,75126,365,43248,603,22,31117,,,77,,,,,,,,,,,,49,,,,,,,10,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Trobu,Greater Accra,112442,76695,76251,444,50916,380,17,24818,,,64,,,,,,,,,,,,50,,,,,,,6,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Weija-Gbawe,Greater Accra,89843,60061,59707,354,36803,420,10,22398,,,28,,,,,,,,,,,,39,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bimbilla,Northern,72202,52697,51345,1352,29886,496,107,20657,,,105,,,,,,,,,,,,64,,,,,,,30,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bole-Bamboi,Northern,38856,23949,23242,707,4884,222,52,17693,,,100,,,,,,,,,,,,261,,,,,,,30,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bunkpurugu,Northern,40966,30248,29460,788,13587,171,128,15302,,,181,,,,,,,,,,,,32,,,,,,,59,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Chereponi,Northern,31340,25494,24929,565,11722,85,98,12903,,,59,,,,,,,,,,,,35,,,,,,,27,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Daboya-Mankarigu,Northern,23754,18763,18199,564,8133,62,75,9798,,,96,,,,,,,,,,,,17,,,,,,,18,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Damongo,Northern,24547,18777,18480,297,6943,105,32,11357,,,22,,,,,,,,,,,,9,,,,,,,12,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Gushegu,Northern,52744,42705,41089,1616,21048,264,169,19319,,,155,,,,,,,,,,,,81,,,,,,,53,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Karaga,Northern,43341,33953,31956,1997,12716,1907,149,16610,,,400,,,,,,,,,,,,65,,,,,,,109,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kpandai,Northern,51773,38730,37647,1083,16316,280,92,20808,,,91,,,,,,,,,,,,38,,,,,,,22,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Kumbungu,Northern,44019,34747,33831,916,7362,565,167,23594,,,1873,,,,,,,,,,,,83,,,,,,,187,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Mion,Northern,36907,27922,27077,845,10432,110,108,15982,,,343,,,,,,,,,,,,56,,,,,,,46,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nalerigu-Gamgaba,Northern,68787,52201,50492,1709,26285,210,211,23130,,,122,,,,,,,,,,,,494,,,,,,,40,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Nanton,Northern,26007,22074,21793,281,10691,87,34,10900,,,55,,,,,,,,,,,,13,,,,,,,13,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Saboba,Northern,35665,29139,28598,541,15607,109,132,12311,,,83,,,,,,,,,,,,28,,,,,,,328,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sagnarigu,Northern,53777,38625,37974,651,7708,327,80,29604,,,142,,,,,,,,,,,,96,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Salaga North,Northern,15878,12559,12223,336,3623,1315,25,7139,,,93,,,,,,,,,,,,14,,,,,,,14,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Salaga South,Northern,48665,31511,31354,157,12076,183,156,18331,,,141,,,,,,,,,,,,58,,,,,,,409,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Savelugu,Northern,49753,39682,38721,961,15729,384,161,21433,,,152,,,,,,,,,,,,88,,,,,,,774,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Sawla Tuna Kalba,Northern,45625,26477,25810,667,7044,225,0,17930,,,152,,,,,,,,,,,,75,,,,,,,0,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tamale Central,Northern,83947,64922,64563,359,23981,271,30,40157,,,88,,,,,,,,,,,,27,,,,,,,9,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tamale North,Northern,41626,31635,31266,369,7665,202,45,23142,,,110,,,,,,,,,,,,40,,,,,,,62,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tamale South,Northern,100015,72980,72049,931,19047,798,101,51839,,,163,,,,,,,,,,,,65,,,,,,,36,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tatale-Sanguli,Northern,32983,24766,24112,654,9782,871,125,12105,,,471,,,,,,,,,,,,283,,,,,,,475,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Tolon,Northern,56409,43589,42866,723,21401,201,76,21037,,,83,,,,,,,,,,,,47,,,,,,,21,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Walewale,Northern,64888,51599,50639,960,27731,181,267,22100,,,243,,,,,,,,,,,,64,,,,,,,53,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Wulensi,Northern,40203,31533,30619,914,15476,789,131,14024,,,131,,,,,,,,,,,,31,,,,,,,37,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Yagaba-Kubori,Northern,24477,19733,19116,617,8188,42,125,10638,,,71,,,,,,,,,,,,25,,,,,,,27,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Yapei-Kusawgu,Northern,55511,38337,37183,1154,12782,132,117,24008,,,71,,,,,,,,,,,,35,,,,,,,38,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Yendi,Northern,66689,52757,51834,923,28831,292,109,22444,,,92,,,,,,,,,,,,33,,,,,,,33,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Yunyoo,Northern,22420,16607,15864,743,6553,189,137,8322,,,182,,,,,,,,,,,,383,,,,,,,98,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Zabzugu,Northern,34143,27129,26573,556,13190,96,48,13166,,,40,,,,,,,,,,,,16,,,,,,,17,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bawku Central,Upper East,64055,45461,44449,1012,19650,268,151,23953,,,62,,,,,,,,,,,,331,,,,,,,34,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Binduri,Upper East,36015,25966,25125,841,8428,250,114,16187,,,75,,,,,,,,,,,,46,,,,,,,25,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bolgatanga Central,Upper East,68011,49891,48316,1575,14487,301,990,32242,,,105,,,,,,,,,,,,56,,,,,,,135,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bolgatanga East,Upper East,20157,15047,14753,294,4241,97,68,10293,,,22,,,,,,,,,,,,17,,,,,,,15,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Bongo,Upper East,56234,39504,37935,1569,10288,1691,237,24631,,,844,,,,,,,,,,,,108,,,,,,,136,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Builsa North,Upper East,30932,23281,22384,897,6017,159,104,15944,,,85,,,,,,,,,,,,47,,,,,,,28,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
2016,Presidential First Round,Builsa South,Upper East,19738,14858,14184,674,2441,123,1633,9802,,,69,,,,,,,,,,,,25,,,,,,,91,,,,Nana A. Akuffo-Addo,Papa Kwesi Nduom,Edward Mahama,John Dramani Mahama,,,Ivor Kobina Greenstreet,,,,,,,,,,,,Nana Konadu Agyeman-Rawlings,,,,,,,Jacob Osei Yeboah,,,
